categoryid,parentid,root_categoryid,depth,view_session_count,cart_session_count,converted_session_count,viewing_visitor_count,distinct_transaction_count,session_conversion_rate,conversion_wilson_low_95,conversion_wilson_high_95,sibling_conversion_median,sibling_conversion_gap,category_opportunity_score,meets_sample_threshold,is_opportunity_candidate,eligible_sibling_count,data_origin
319,92,653,2,338,10,4,314,5,0.011834319526627219,0.004611496323758365,0.030028710459659668,0.010849895189322577,-0.000984424337304642,0.0,true,false,8,real
437,92,653,2,1115,34,11,917,14,0.009865470852017937,0.005517544763591393,0.017579077744419802,0.010849895189322577,0.0009844243373046402,1.0976331360946738,true,false,8,real
1169,92,653,2,166,0,0,156,0,0.0,0.0,0.02261790994594346,0.010849895189322577,0.010849895189322577,1.8010826014275478,false,false,8,real
637,92,653,2,1151,36,16,982,20,0.013900955690703735,0.008574438527708462,0.022461387686302643,0.010849895189322577,-0.0030510605013811583,0.0,true,false,8,real
327,92,653,2,192,6,0,170,0,0.0,0.0,0.019615146066754113,0.010849895189322577,0.010849895189322577,2.0831798763499347,false,false,8,real
558,92,653,2,2643,68,23,2211,26,0.00870223231176693,0.005805785176307525,0.013024756658601278,0.010849895189322577,0.002147662877555646,5.676272985379573,true,false,8,real
338,275,250,3,26,1,0,24,0,0.0,0.0,0.1287289218592153,,,0.0,false,false,0,real
970,275,250,3,135,0,0,128,0,0.0,0.0,0.02766795201752491,,,0.0,false,false,0,real
119,351,653,2,7,0,0,7,0,0.0,0.0,0.3543304350666874,0.007655502392344498,0.007655502392344498,0.053588516746411484,false,false,7,real
1026,351,653,2,3038,64,35,2758,37,0.01152073732718894,0.008295469151799205,0.015979779844682702,0.007655502392344498,-0.0038652349348444427,0.0,true,false,7,real
1270,351,653,2,157,1,0,147,0,0.0,0.0,0.023883511433308864,0.007655502392344498,0.007655502392344498,1.2019138755980863,false,false,7,real
161,351,653,2,249,14,8,217,8,0.0321285140562249,0.01636819281182729,0.06210572089377649,0.007655502392344498,-0.024473011663880398,0.0,true,false,7,real
21,351,653,2,43,0,0,35,0,0.0,0.0,0.08200980322579117,0.007655502392344498,0.007655502392344498,0.3291866028708134,false,false,7,real
1499,351,653,2,10,0,0,9,0,0.0,0.0,0.2775327998628892,0.007655502392344498,0.007655502392344498,0.07655502392344497,false,false,7,real
639,351,653,2,335,12,3,315,3,0.008955223880597015,0.0030501665591917246,0.02599426872020531,0.007655502392344498,-0.0012997214882525176,0.0,true,false,7,real
1570,351,653,2,268,6,2,240,2,0.007462686567164179,0.0020489291655564883,0.026796776911478394,0.007655502392344498,0.00019281582518031887,0.051674641148325456,true,false,7,real
199,351,653,2,1045,22,8,973,12,0.007655502392344498,0.00388417485711113,0.015033325641966818,0.007655502392344498,0.0,0.0,true,false,7,real
1124,351,653,2,147,0,0,136,0,0.0,0.0,0.02546686335923391,0.007655502392344498,0.007655502392344498,1.1253588516746411,false,false,7,real
1063,351,653,2,22,0,0,21,0,0.0,0.0,0.14865487460862087,0.007655502392344498,0.007655502392344498,0.16842105263157894,false,false,7,real
405,351,653,2,2025,19,3,1805,3,0.0014814814814814814,0.0005039624689824023,0.00434681518932446,0.007655502392344498,0.006174020910863017,12.50239234449761,true,false,7,real
1447,351,653,2,870,11,2,790,3,0.0022988505747126436,0.0006306542830270003,0.008342894341315776,0.007655502392344498,0.005356651817631854,4.660287081339713,true,false,7,real
102,351,653,2,144,8,3,113,3,0.020833333333333332,0.007110119392572911,0.059457532869503955,0.007655502392344498,-0.013177830940988833,0.0,false,false,7,real
1633,351,653,2,62,4,1,44,3,0.016129032258064516,0.0028528671686218294,0.08586720260689992,0.007655502392344498,-0.008473529865720017,0.0,false,false,7,real
946,351,653,2,27,1,0,25,0,0.0,0.0,0.12455502974186705,0.007655502392344498,0.007655502392344498,0.20669856459330144,false,false,7,real
1403,440,1224,2,1456,62,25,1192,31,0.017170329670329672,0.01165699294958503,0.02522472355145814,0.01790917415917416,0.0007388444888444881,1.0757575757575748,true,false,2,real
1491,440,1224,2,429,16,8,337,9,0.018648018648018648,0.009478861617590886,0.03636115304910376,0.01790917415917416,-0.0007388444888444881,0.0,true,false,2,real
1376,480,1532,3,702,24,7,641,16,0.009971509971509971,0.004838425869651363,0.020438438499442626,0.009971509971509971,0.0,0.0,true,false,3,real
1474,480,1532,3,843,34,11,699,15,0.013048635824436536,0.0073015231215651025,0.023213585168811675,0.009971509971509971,-0.0030771258529265644,0.0,true,false,3,real
1341,480,1532,3,294,2,1,260,1,0.003401360544217687,0.0006006761998509016,0.01901196887589991,0.009971509971509971,0.006570149427292284,1.9316239316239314,true,false,3,real
1007,485,250,3,3576,0,0,3273,0,0.0,0.0,0.001073080711780911,0.0004734848484848485,0.0004734848484848485,1.6931818181818181,true,false,2,real
69,485,250,3,117,0,0,113,0,0.0,0.0,0.03178924566273338,0.0004734848484848485,0.0004734848484848485,0.05539772727272727,false,false,2,real
1142,485,250,3,1056,3,1,993,1,0.000946969696969697,0.00016718296728996973,0.005344451600387754,0.0004734848484848485,-0.0004734848484848485,0.0,true,false,2,real
72,620,140,4,1314,49,14,1182,22,0.0106544901065449,0.006357171724645399,0.01780465639782717,0.014994305403148663,0.004339815296603763,5.702517299737345,true,false,4,real
1509,620,140,4,5188,278,91,4429,117,0.01754047802621434,0.014308853109875034,0.021486049391425014,0.014994305403148663,-0.0025461726230656782,0.0,true,false,4,real
774,620,140,4,482,15,6,423,7,0.012448132780082987,0.005717239357108095,0.026888991612037363,0.014994305403148663,0.0025461726230656765,1.2272552043176561,true,false,4,real
807,620,140,4,340,25,9,287,9,0.026470588235294117,0.013987542872372555,0.049534345661970756,0.014994305403148663,-0.011476282832145454,0.0,true,false,4,real
460,745,140,3,8,0,0,8,0,0.0,0.0,0.32440756488388023,0.02167630057803468,0.02167630057803468,0.17341040462427745,false,false,3,real
1542,745,140,3,6819,447,184,5658,236,0.02698342865522804,0.02339573462882404,0.03110376694466931,0.02167630057803468,-0.005307128077193357,0.0,true,false,3,real
1464,745,140,3,2076,103,45,1781,52,0.02167630057803468,0.016239263191414603,0.02888026186791556,0.02167630057803468,0.0,0.0,true,false,3,real
340,745,140,3,143,15,8,118,11,0.055944055944055944,0.028617235305217863,0.10650440527261261,0.02167630057803468,-0.034267755366021266,0.0,false,false,3,real
1011,745,140,3,883,42,13,799,20,0.014722536806342015,0.008623837122101545,0.02502531011147137,0.02167630057803468,0.006953763771692666,6.140173410404624,true,false,3,real
591,933,1224,2,28,0,0,22,0,0.0,0.0,0.12064330476584562,0.03188405797101449,0.03188405797101449,0.8927536231884058,false,false,3,real
1364,933,1224,2,1408,44,17,1191,22,0.012073863636363636,0.0075518862286759565,0.019251023251190824,0.03188405797101449,0.019810194334650855,27.892753623188405,true,false,3,real
204,933,1224,2,141,2,0,118,0,0.0,0.0,0.026521818075925647,0.03188405797101449,0.03188405797101449,4.495652173913044,false,false,3,real
1387,933,1224,2,690,38,22,576,24,0.03188405797101449,0.02114855714157947,0.04780301416119208,0.03188405797101449,0.0,0.0,true,false,3,real
6,933,1224,2,36,2,0,33,2,0.0,0.0,0.09641862859446367,0.03188405797101449,0.03188405797101449,1.1478260869565218,false,false,3,real
687,933,1224,2,400,32,14,339,18,0.035,0.020961294197977758,0.057885139532918004,0.03188405797101449,-0.003115942028985512,0.0,true,false,3,real
1307,1036,250,3,106,4,1,99,1,0.009433962264150943,0.0016672717027588918,0.05151354802970441,,,0.0,false,false,0,real
1059,1696,378,2,3921,38,22,3501,22,0.0056108135679673555,0.0037082909497730327,0.0084811081183537,0.0056108135679673555,0.0,0.0,true,false,3,real
1148,1696,378,2,508,16,2,452,2,0.003937007874015748,0.0010803343521626335,0.014239758785195171,0.0056108135679673555,0.0016738056939516075,0.8502932925274166,true,false,3,real
773,1696,378,2,329,17,7,259,7,0.02127659574468085,0.010343781156730045,0.04325969385479351,0.0056108135679673555,-0.015665782176713494,0.0,true,false,3,real
1153,20,1532,3,499,0,0,466,0,0.0,0.0,0.007639502975159281,0.010610079575596816,0.010610079575596816,5.294429708222811,true,false,5,real
35,20,1532,3,5143,133,63,4595,68,0.01224965973167412,0.009586602811494824,0.01564080313437337,0.010610079575596816,-0.0016395801560773037,0.0,true,false,5,real
928,20,1532,3,6956,231,102,5973,115,0.014663599769982749,0.012094826595200118,0.017768132216495532,0.010610079575596816,-0.004053520194385932,0.0,true,false,5,real
295,20,1532,3,2240,46,17,2042,19,0.007589285714285714,0.0047438085602129814,0.012120778138609596,0.010610079575596816,0.0030207938613111022,6.766578249336869,true,false,5,real
973,20,1532,3,3770,79,40,3377,44,0.010610079575596816,0.007801615105213737,0.01441486105986982,0.010610079575596816,0.0,0.0,true,false,5,real
218,116,140,3,444,35,12,387,14,0.02702702702702703,0.015526933507188104,0.046641180391889824,0.02088616766900949,-0.006140859358017538,0.0,true,false,2,real
1337,116,140,3,746,24,11,628,13,0.014745308310991957,0.00825315150738862,0.026209411900796394,0.02088616766900949,0.006140859358017534,4.581081081081081,true,false,2,real
595,186,1579,3,31,0,0,29,0,0.0,0.0,0.11025539546043596,,,0.0,false,false,0,real
1165,402,1482,3,69,8,0,57,1,0.0,0.0,0.05273725818905172,0.03478227666768489,0.03478227666768489,2.3999770900702573,false,false,2,real
1037,402,1482,3,2732,396,136,1938,163,0.04978038067349927,0.04223832370897858,0.05858676538064935,0.03478227666768489,-0.014998104005814382,0.0,true,false,2,real
715,402,1482,3,556,46,11,480,14,0.019784172661870502,0.011082401068223766,0.03507612901836387,0.03478227666768489,0.014998104005814385,8.338945827232799,true,false,2,real
1087,622,653,3,1203,25,11,1087,13,0.00914380714879468,0.005113346459681518,0.016299125436955164,0.005997217143382517,-0.0031465900054121632,0.0,true,false,2,real
1640,622,653,3,2,0,0,2,0,0.0,0.0,0.6576197724933469,0.005997217143382517,0.005997217143382517,0.011994434286765034,false,false,2,real
718,622,653,3,1754,23,5,1581,5,0.0028506271379703536,0.0012182132903463228,0.006655909117700717,0.005997217143382517,0.0031465900054121632,5.519118869492934,true,false,2,real
1090,648,1600,4,1749,24,6,1530,9,0.003430531732418525,0.0015731628901751644,0.00746442504510348,0.003430531732418525,0.0,0.0,true,false,1,real
587,791,791,1,3,0,0,3,0,0.0,0.0,0.5614970317550455,,,0.0,false,false,0,real
1172,810,378,2,6021,82,21,5506,26,0.003487792725460887,0.002282433154904337,0.005326307943764699,0.005068917144110327,0.00158112441864944,9.519950124688277,true,false,2,real
606,810,378,2,1203,35,8,1067,11,0.006650041562759767,0.003373468638858346,0.01306734773820155,0.005068917144110327,-0.0015811244186494404,0.0,true,false,2,real
1373,872,1600,2,1568,98,34,1343,43,0.021683673469387755,0.015558080705264871,0.030147202367364245,0.015432000669120108,-0.006251672800267647,0.0,true,false,2,real
406,872,1600,2,4575,128,42,3694,47,0.009180327868852459,0.006799119375304485,0.012385091218289247,0.015432000669120108,0.006251672800267649,28.60140306122449,true,false,2,real
361,872,1600,2,130,8,4,109,5,0.03076923076923077,0.012029284314737917,0.07644448849849772,0.015432000669120108,-0.015337230100110663,0.0,false,false,2,real
410,894,378,2,693,0,0,651,0,0.0,0.0,0.0055126726058969755,0.0,0.0,0.0,true,false,1,real
834,1056,1579,2,178,15,1,155,5,0.0056179775280898875,0.0009924003222752482,0.031131510575591728,,,0.0,false,false,0,real
716,1056,1579,2,118,0,0,84,0,0.0,0.0,0.03152833902249433,,,0.0,false,false,0,real
1345,1056,1579,2,6,0,0,6,0,0.0,0.0,0.39033428790216534,,,0.0,false,false,0,real
1289,1056,1579,2,94,2,0,91,0,0.0,0.0,0.03926207629154474,,,0.0,false,false,0,real
702,1067,1698,3,3,0,0,3,0,0.0,0.0,0.5614970317550455,,,0.0,false,false,0,real
742,1067,1698,3,36,2,0,33,0,0.0,0.0,0.09641862859446367,,,0.0,false,false,0,real
780,1067,1698,3,39,4,0,32,0,0.0,0.0,0.08966685370757144,,,0.0,false,false,0,real
386,1095,140,3,1671,42,14,1379,19,0.008378216636744464,0.004997269455353805,0.014014356184194577,0.010539036597419218,0.0021608199606747546,3.610730154287515,true,false,2,real
959,1095,140,3,28583,1250,363,23783,453,0.012699856558093973,0.011465645792554671,0.014065032714618978,0.010539036597419218,-0.0021608199606747546,0.0,true,false,2,real
1647,1145,1532,3,1,0,0,1,0,0.0,0.0,0.7934506856227626,0.013953488372093023,0.013953488372093023,0.013953488372093023,false,false,3,real
324,1145,1532,3,2439,85,32,2165,44,0.013120131201312012,0.009308934956871497,0.018462600758526612,0.013953488372093023,0.0008333571707810107,2.0325581395348853,true,false,3,real
466,1145,1532,3,20,0,0,15,0,0.0,0.0,0.16112515805281938,0.013953488372093023,0.013953488372093023,0.27906976744186046,false,false,3,real
524,1145,1532,3,215,3,3,204,3,0.013953488372093023,0.004756590127892701,0.04021413376386146,0.013953488372093023,0.0,0.0,true,false,3,real
1113,1145,1532,3,1161,56,23,984,28,0.019810508182601206,0.013236562479518018,0.029551628517009945,0.013953488372093023,-0.005857019810508183,0.0,true,false,3,real
889,1145,1532,3,2,0,0,2,0,0.0,0.0,0.6576197724933469,0.013953488372093023,0.013953488372093023,0.027906976744186046,false,false,3,real
980,1145,1532,3,13,0,0,13,0,0.0,0.0,0.22809537235419838,0.013953488372093023,0.013953488372093023,0.1813953488372093,false,false,3,real
286,1214,653,3,62,0,0,56,0,0.0,0.0,0.058344072101372484,0.016408386508659983,0.016408386508659983,1.017319963536919,false,false,1,real
1305,1214,653,3,1097,88,18,861,24,0.016408386508659983,0.010403943277608345,0.02578787935176043,0.016408386508659983,0.0,0.0,true,false,1,real
1164,1266,1532,3,185,2,1,176,1,0.005405405405405406,0.0009548249094924375,0.029978312639718188,,,0.0,false,false,0,real
669,1266,1532,3,67,12,2,60,4,0.029850746268656716,0.008224694838897964,0.10246555563352011,,,0.0,false,false,0,real
4,1266,1532,3,98,5,1,78,5,0.01020408163265306,0.0018035477567974654,0.05555480991342027,,,0.0,false,false,0,real
94,1330,653,3,1928,17,4,1767,5,0.002074688796680498,0.000807092595435737,0.00532252987778876,0.003423979243208984,0.001349290446528486,2.601431980906921,true,false,2,real
459,1330,653,3,419,11,2,372,3,0.00477326968973747,0.0013099801818188337,0.01723469810626572,0.003423979243208984,-0.0013492904465284864,0.0,true,false,2,real
526,1453,1579,3,22,0,0,22,0,0.0,0.0,0.14865487460862087,0.0,0.0,0.0,false,false,1,real
215,1453,1579,3,79,0,0,69,0,0.0,0.0,0.046371211653922655,0.0,0.0,0.0,false,false,1,real
380,1453,1579,3,6,0,0,6,0,0.0,0.0,0.39033428790216534,0.0,0.0,0.0,false,false,1,real
201,1453,1579,3,13,0,0,13,0,0.0,0.0,0.22809537235419838,0.0,0.0,0.0,false,false,1,real
1193,1453,1579,3,558,0,0,502,0,0.0,0.0,0.006837264784192593,0.0,0.0,0.0,true,false,1,real
712,1453,1579,3,68,0,0,61,0,0.0,0.0,0.053471336520070537,0.0,0.0,0.0,false,false,1,real
332,1667,140,3,302,17,5,252,6,0.016556291390728478,0.007092060496397666,0.03816491308091242,0.013196924753314365,-0.0033593666374141136,0.0,true,false,3,real
862,1667,140,3,1441,43,16,1204,20,0.011103400416377515,0.006846012375407265,0.017960487051836865,0.013196924753314365,0.0020935243369368493,3.016768569526,true,false,3,real
99,1667,140,3,52,3,0,46,0,0.0,0.0,0.06879223612386234,0.013196924753314365,0.013196924753314365,0.686240087172347,false,false,3,real
196,1667,140,3,16519,552,218,14297,258,0.013196924753314365,0.011566394131940898,0.01505381280503757,0.013196924753314365,0.0,0.0,true,false,3,real
1060,25,1490,2,515,14,1,461,1,0.001941747572815534,0.0003428483990741854,0.01091581013983966,0.005643770982669449,0.0037020234098539147,1.9065420560747661,true,false,4,real
1343,25,1490,2,3103,85,29,2717,33,0.009345794392523364,0.006515071066934806,0.013389857987336318,0.005643770982669449,-0.003702023409853915,0.0,true,false,4,real
393,25,1490,2,2,0,0,2,0,0.0,0.0,0.6576197724933469,0.005643770982669449,0.005643770982669449,0.011287541965338897,false,false,4,real
1282,25,1490,2,1595,13,3,1515,5,0.0018808777429467085,0.0006398697966196239,0.0055154989964520725,0.005643770982669449,0.00376289323972274,6.001814717357771,true,false,4,real
486,25,1490,2,38,0,0,37,0,0.0,0.0,0.09180986822558396,0.005643770982669449,0.005643770982669449,0.21446329734143904,false,false,4,real
1261,25,1490,2,4084,192,69,3466,82,0.016895200783545544,0.013372411129747337,0.021325964589944624,0.005643770982669449,-0.011251429800876095,0.0,true,false,4,real
1520,245,679,3,3,0,0,3,0,0.0,0.0,0.5614970317550455,,,0.0,false,false,0,real
1303,252,1600,3,2737,50,13,2425,13,0.0047497259773474606,0.0027779122075973083,0.008109787525875805,0.006187161639597835,0.0014374356622503743,3.9342614075792746,true,false,3,real
1322,252,1600,3,2877,85,23,2484,26,0.007994438651372959,0.00533306703116089,0.011967940168692903,0.006187161639597835,-0.0018072770117751238,0.0,true,false,3,real
573,252,1600,3,6,1,0,6,0,0.0,0.0,0.39033428790216534,0.006187161639597835,0.006187161639597835,0.037122969837587005,false,false,3,real
1022,252,1600,3,1293,30,8,1082,8,0.006187161639597835,0.0031384144818457907,0.012161419345750457,0.006187161639597835,0.0,0.0,true,false,3,real
720,305,1698,3,1131,86,37,919,42,0.032714412024756855,0.023826315184545865,0.04476604916349753,0.032714412024756855,0.0,0.0,true,false,1,real
318,305,1698,3,7,0,0,7,0,0.0,0.0,0.3543304350666874,0.032714412024756855,0.032714412024756855,0.22900088417329797,false,false,1,real
234,322,140,3,122,3,1,108,1,0.00819672131147541,0.0014483909512207013,0.044970800906824746,0.002939735423811857,-0.005256985887663553,0.0,false,false,1,real
1378,322,140,3,2041,22,6,1836,10,0.002939735423811857,0.0013479821511931326,0.006399053078535754,0.002939735423811857,0.0,0.0,true,false,1,real
382,322,140,3,50,3,0,43,1,0.0,0.0,0.07134759913335872,0.002939735423811857,0.002939735423811857,0.14698677119059284,false,false,1,real
266,322,140,3,3,0,0,3,0,0.0,0.0,0.5614970317550455,0.002939735423811857,0.002939735423811857,0.008819206271435572,false,false,1,real
643,346,140,3,523,13,6,455,7,0.011472275334608031,0.005268161155402945,0.024800578795614515,0.011472275334608031,0.0,0.0,true,false,1,real
826,346,140,3,11,0,0,11,0,0.0,0.0,0.2588329669680317,0.011472275334608031,0.011472275334608031,0.12619502868068835,false,false,1,real
1128,400,1698,3,25,1,0,25,0,0.0,0.0,0.1331922509390485,,,0.0,false,false,0,real
841,400,1698,3,4,0,0,4,0,0.0,0.0,0.4898908364545973,,,0.0,false,false,0,real
316,605,1482,2,1505,20,6,1363,10,0.003986710963455149,0.0018283873809369874,0.008670700331748056,0.00431773564701683,0.0003310246835616813,0.49819214876033036,true,false,10,real
1017,605,1482,2,284,17,1,258,3,0.0035211267605633804,0.0006218359839100915,0.019672178799877402,0.00431773564701683,0.00079660888645345,0.2262369237527798,true,false,10,real
927,605,1482,2,1936,29,9,1719,12,0.0046487603305785125,0.002447663615490994,0.008811740456619315,0.00431773564701683,-0.00033102468356168216,0.0,true,false,10,real
1280,605,1482,2,1036,32,8,949,13,0.007722007722007722,0.003917961119167167,0.015163273479034695,0.00431773564701683,-0.003404272074990892,0.0,true,false,10,real
710,605,1482,2,297,13,3,274,3,0.010101010101010102,0.003441087257053949,0.029272019703911092,0.00431773564701683,-0.0057832744539932715,0.0,true,false,10,real
1628,605,1482,2,1061,10,2,964,4,0.001885014137606032,0.0005170911639201123,0.006846877205022338,0.00431773564701683,0.0024327215094107984,2.581117521484857,true,false,10,real
567,605,1482,2,209,18,1,196,4,0.004784688995215311,0.0008451150027639528,0.026600002377375767,0.00431773564701683,-0.00046695334819848045,0.0,true,false,10,real
160,605,1482,2,1801,44,6,1629,11,0.003331482509716824,0.0015277153833212296,0.0072494870370205175,0.00431773564701683,0.0009862531373000063,1.7762419002773113,true,false,10,real
0,605,1482,2,702,45,5,629,10,0.007122507122507123,0.003046034688366281,0.01656383470612942,0.00431773564701683,-0.0028047714754902923,0.0,true,false,10,real
1472,605,1482,2,562,15,2,517,5,0.0035587188612099642,0.0009764721779926629,0.012881577101459225,0.00431773564701683,0.0007590167858068661,0.4265674336234588,true,false,10,real
1697,623,1482,3,245,0,0,235,0,0.0,0.0,0.015437374619565052,0.003468486122492607,0.003468486122492607,0.8497791000106887,true,false,4,real
816,623,1482,3,1768,24,6,1609,7,0.003393665158371041,0.0015562469405402484,0.00738442816435199,0.003468486122492607,7.482096412156618e-05,0.13228346456692902,true,false,4,real
529,623,1482,3,2540,33,9,2281,10,0.003543307086614173,0.0018652830292703627,0.006720731144277883,0.003468486122492607,-7.482096412156618e-05,0.0,true,false,4,real
1237,623,1482,3,818,12,3,757,4,0.003667481662591687,0.0012480418144421824,0.010726845452520697,0.003468486122492607,-0.00019899554009908003,0.0,true,false,4,real
377,714,1600,4,161,3,3,151,3,0.018633540372670808,0.006356993493274207,0.05334557703177281,,,0.0,false,false,0,real
147,714,1600,4,184,32,8,172,18,0.043478260869565216,0.022193174201247425,0.0834355775411141,,,0.0,false,false,0,real
1418,896,1600,3,529,58,7,472,12,0.013232514177693762,0.006424295556265143,0.027059320490019148,0.010681297739253385,-0.0025512164384403763,0.0,true,false,2,real
1677,896,1600,3,246,22,2,234,6,0.008130081300813009,0.0022324003364482827,0.029153338674633038,0.010681297739253385,0.0025512164384403763,0.6275992438563326,true,false,2,real
1442,896,1600,3,4,0,0,4,0,0.0,0.0,0.4898908364545973,0.010681297739253385,0.010681297739253385,0.04272519095701354,false,false,2,real
833,901,679,2,1478,74,34,1321,39,0.023004059539918808,0.016508081175696045,0.031973123337145894,0.02026375040205854,-0.002740309137860268,0.0,true,false,3,real
368,901,679,2,740,24,12,651,14,0.016216216216216217,0.009300276695013768,0.028129014843581986,0.02026375040205854,0.004047534185842323,2.9951752975233186,true,false,3,real
1231,901,679,2,3109,147,63,2711,77,0.02026375040205854,0.015870738584044555,0.025840816770876993,0.02026375040205854,0.0,0.0,true,false,3,real
1171,938,1532,3,1785,73,2,1649,4,0.0011204481792717086,0.0003073210986662059,0.004076219310702247,0.0011204481792717086,0.0,0.0,true,false,1,real
682,938,1532,3,34,2,0,30,0,0.0,0.0,0.10151455415332376,0.0011204481792717086,0.0011204481792717086,0.03809523809523809,false,false,1,real
303,945,653,2,2,0,0,2,0,0.0,0.0,0.6576197724933469,0.003937007874015748,0.003937007874015748,0.007874015748031496,false,false,11,real
962,945,653,2,400,6,1,326,1,0.0025,0.0004414477868016361,0.014023285075823391,0.003937007874015748,0.001437007874015748,0.5748031496062992,true,false,11,real
1052,945,653,2,7,0,0,7,0,0.0,0.0,0.3543304350666874,0.003937007874015748,0.003937007874015748,0.027559055118110236,false,false,11,real
128,945,653,2,54,0,0,51,0,0.0,0.0,0.0664135880908964,0.003937007874015748,0.003937007874015748,0.2125984251968504,false,false,11,real
1437,945,653,2,107,3,0,94,0,0.0,0.0,0.03465723801874867,0.003937007874015748,0.003937007874015748,0.421259842519685,false,false,11,real
1246,945,653,2,580,17,4,554,4,0.006896551724137931,0.0026851073266683572,0.017596869298651778,0.003937007874015748,-0.002959543850122183,0.0,true,false,11,real
1649,945,653,2,380,19,3,336,4,0.007894736842105263,0.002688482890514409,0.02295090179432606,0.003937007874015748,-0.0039577289680895154,0.0,true,false,11,real
1665,945,653,2,410,10,1,358,2,0.0024390243902439024,0.00043067751994754197,0.013684531810070469,0.003937007874015748,0.0014979834837718455,0.6141732283464567,true,false,11,real
43,945,653,2,316,5,2,290,3,0.006329113924050633,0.001737390717841532,0.022779314682411518,0.003937007874015748,-0.002392106050034885,0.0,true,false,11,real
1001,945,653,2,718,14,6,610,6,0.008356545961002786,0.0038353460501554123,0.018110551663416005,0.003937007874015748,-0.004419538086987038,0.0,true,false,11,real
451,945,653,2,1115,23,3,942,3,0.0026905829596412557,0.0009154537257162959,0.007880661883967525,0.003937007874015748,0.0012464249143744922,1.3897637795275588,true,false,11,real
912,945,653,2,254,3,1,234,1,0.003937007874015748,0.0006953169563052537,0.021959917959800082,0.003937007874015748,0.0,0.0,true,false,11,real
163,945,653,2,1589,27,5,1323,5,0.0031466331025802393,0.0013447795787114207,0.007345011074365907,0.003937007874015748,0.0007903747714355087,1.2559055118110234,true,false,11,real
532,945,653,2,2287,31,5,1972,7,0.0021862702229995625,0.000934194302673502,0.005107890699498405,0.003937007874015748,0.0017507376510161854,4.003937007874016,true,false,11,real
37,945,653,2,297,11,2,261,4,0.006734006734006734,0.0018486542140717258,0.02421643286346352,0.003937007874015748,-0.0027969988599909857,0.0,true,false,11,real
944,950,1600,4,743,28,7,659,8,0.009421265141318977,0.0045710076068861275,0.01931821092801795,0.009421265141318977,0.0,0.0,true,false,1,real
193,950,1600,4,77,5,0,68,0,0.0,0.0,0.04751842528243408,0.009421265141318977,0.009421265141318977,0.7254374158815613,false,false,1,real
1539,990,250,3,81,0,0,67,0,0.0,0.0,0.045278085432415204,,,0.0,false,false,0,real
195,1079,395,3,2902,161,53,2545,66,0.01826326671261199,0.013990094890531856,0.023810129374033543,0.01826326671261199,0.0,0.0,true,false,3,real
691,1079,395,3,4196,75,24,3763,28,0.005719733079122974,0.0038467272418751487,0.008496943186877437,0.01826326671261199,0.012543533633489017,52.63266712611992,true,false,3,real
528,1079,395,3,379,16,8,328,8,0.021108179419525065,0.010733804951006298,0.04109302404973414,0.01826326671261199,-0.0028449127069130747,0.0,true,false,3,real
433,1229,791,2,6,0,0,6,0,0.0,0.0,0.39033428790216534,0.015724247445457057,0.015724247445457057,0.09434548467274234,false,false,2,real
635,1229,791,2,272,12,6,233,7,0.022058823529411766,0.010148048393746506,0.047281530497045206,0.015724247445457057,-0.006334576083954709,0.0,true,false,2,real
261,1229,791,2,213,5,2,195,2,0.009389671361502348,0.0025787746890862987,0.033583400493373695,0.015724247445457057,0.006334576083954709,1.349264705882353,true,false,2,real
909,1229,791,2,60,2,1,57,1,0.016666666666666666,0.0029481597947862486,0.08855129727590061,0.015724247445457057,-0.0009424192212096096,0.0,false,false,2,real
461,1229,791,2,121,1,0,110,0,0.0,0.0,0.03077069794747827,0.015724247445457057,0.015724247445457057,1.902633940900304,false,false,2,real
870,1229,791,2,44,0,0,41,0,0.0,0.0,0.08029560375848066,0.015724247445457057,0.015724247445457057,0.6918668876001105,false,false,2,real
100,1229,791,2,8,0,0,8,0,0.0,0.0,0.32440756488388023,0.015724247445457057,0.015724247445457057,0.12579397956365646,false,false,2,real
765,1229,791,2,92,0,0,87,0,0.0,0.0,0.04008138928562172,0.015724247445457057,0.015724247445457057,1.4466307649820491,false,false,2,real
1019,1229,791,2,37,1,0,27,0,0.0,0.0,0.0940578258372025,0.015724247445457057,0.015724247445457057,0.5817971554819111,false,false,2,real
1374,1278,395,2,515,29,9,475,15,0.017475728155339806,0.009220748379758545,0.032875846734939665,0.017475728155339806,0.0,0.0,true,false,3,real
578,1278,395,2,723,32,13,608,15,0.017980636237897647,0.010537608748391589,0.03051874330548288,0.017475728155339806,-0.0005049080825578409,0.0,true,false,3,real
1338,1278,395,2,1699,36,13,1452,15,0.007651559741024131,0.0044770697306106095,0.013047438300431154,0.017475728155339806,0.009824168414315675,16.691262135922333,true,false,3,real
1080,1281,653,3,758,6,2,684,3,0.002638522427440633,0.0007238764807697973,0.00956889339924231,0.00425531914893617,0.0016167967214955371,1.2255319148936172,true,false,3,real
963,1281,653,3,171,0,0,164,0,0.0,0.0,0.02197109796843821,0.00425531914893617,0.00425531914893617,0.7276595744680852,false,false,3,real
849,1281,653,3,470,11,2,411,2,0.00425531914893617,0.0011677387088869999,0.015380958486605562,0.00425531914893617,0.0,0.0,true,false,3,real
3,1281,653,3,1477,34,10,1306,13,0.006770480704129994,0.0036817299937743314,0.012418210130593122,0.00425531914893617,-0.0025151615551938233,0.0,true,false,3,real
